date,user_id,payment_method,discount_rate,app_time_min,paid_amount
2023-03-29,U0402,Card,0.05,25,22186
2023-03-29,U0447,Transfer,0.05,21,66964
2023-03-29,U0363,Pay,0.0,1,36496
2023-03-29,U0176,Card,0.0,1,19988
2023-03-29,U0168,Pay,0.0,27,23857
2023-03-29,U0167,Card,0.0,1,37810
2023-03-29,U0145,Card,0.0,36,54525
2023-03-29,U0139,Pay,0.0,23,90344
2023-03-29,U0124,Transfer,0.0,15,45960
2023-03-29,U0122,Card,0.2,16,24172
2023-03-29,U0119,Card,0.0,20,34853
2023-03-29,U0108,Pay,0.05,26,37631
2023-03-29,U0100,Card,0.0,8,99348
2023-03-29,U0089,Card,0.0,21,80325
2023-03-29,U0088,Card,0.0,18,47443
2023-03-29,U0066,Pay,0.0,5,31203
2023-03-29,U0063,Card,0.3,19,37401
2023-03-29,U0052,Pay,0.25,27,30632
2023-03-29,U0049,Pay,0.0,37,48018
2023-03-29,U0035,Card,0.25,13,67626
2023-03-29,U0034,Card,0.15,6,32661
2023-03-29,U0026,Card,0.0,17,54033
2023-03-29,U0025,Card,0.0,11,135039
2023-03-29,U0022,Card,0.0,29,27633
2023-03-29,U0011,Card,0.0,35,83955
2023-03-29,U0007,Transfer,0.0,9,77439
2023-03-29,U0006,Card,0.0,22,67119
2023-03-29,U0366,Card,0.3,30,2000
2023-03-29,U0177,Card,0.0,12,21626
2023-03-29,U0188,Card,0.0,39,80119
2023-03-29,U0073,Pay,0.15,28,19840
2023-03-29,U0193,Pay,0.2,21,33036
2023-03-29,U0350,Card,0.2,17,12314
2023-03-29,U0190,Card,0.05,4,56466
2023-03-29,U0349,Pay,0.0,13,28559
2023-03-29,U0338,Voucher,0.05,13,84815
2023-03-29,U0333,Card,0.0,6,72466
2023-03-29,U0328,Voucher,0.25,19,16127
2023-03-29,U0321,Pay,0.0,17,50555
2023-03-29,U0320,Card,0.0,19,42304
2023-03-29,U0312,Card,0.15,31,28730
2023-03-29,U0278,Pay,0.0,10,10505
2023-03-29,U0276,Voucher,0.25,8,52293
2023-03-29,U0265,Card,0.0,16,61559
2023-03-29,U0316,Card,0.15,9,27059
2023-03-29,U0221,Transfer,0.1,16,16971
2023-03-29,U0254,Pay,0.0,4,121362
2023-03-29,U0250,Transfer,0.0,24,22504
2023-03-29,U0240,Card,0.0,17,72545
2023-03-29,U0235,Pay,0.0,14,140063
2023-03-29,U0195,Card,0.2,18,70812
2023-03-29,U0233,Card,0.2,6,28760
2023-03-29,U0227,Card,0.1,12,55586
2023-03-29,U0199,Card,0.0,22,65641
2023-03-29,U0215,Transfer,0.0,21,37956
2023-03-29,U0204,Card,0.2,15,40508
2023-03-29,U0200,Card,0.2,25,34580
2023-03-29,U0262,Card,0.25,15,11877
2023-03-30,U0599,Pay,0.1,22,48778
2023-03-30,U0630,Card,0.0,8,45740
2023-03-30,U0605,Transfer,0.0,14,45652
2023-03-30,U0575,Pay,0.0,13,68504
2023-03-30,U0519,Card,0.0,20,35696
2023-03-30,U0597,Pay,0.0,16,143301
2023-03-30,U0607,Pay,0.0,7,45327
2023-03-30,U0625,Card,0.0,26,37832
2023-03-30,U0615,Card,0.0,1,23582
2023-03-30,U0620,,0.0,22,31039
2023-03-30,U0622,Card,0.0,18,78636
2023-03-30,U0517,Pay,0.0,24,55939
2023-03-30,U0627,Card,0.2,11,40588
2023-03-30,U0614,Pay,0.0,5,39766
2023-03-30,U0515,Card,0.0,6,39181
2023-03-30,U0441,Card,0.0,16,24243
2023-03-30,U0503,Card,0.0,4,64790
2023-03-30,U0500,Card,0.0,8,98728
2023-03-30,U0484,Card,0.05,31,52001
2023-03-30,U0483,Card,0.0,50,57325
2023-03-30,U0481,Card,0.2,1,28934
2023-03-30,U0479,Card,0.0,16,79156
2023-03-30,U0477,Pay,0.0,19,79288
2023-03-30,U0460,Voucher,0.0,30,48439
2023-03-30,U0447,Card,0.2,23,54498
2023-03-30,U0445,Card,0.3,16,60273
2023-03-30,U0440,Card,0.1,1,60132
2023-03-30,U0432,Transfer,0.0,26,85016
2023-03-30,U0426,Card,0.0,4,47881
2023-03-30,U0631,Transfer,0.1,13,59969
2023-03-30,U0513,Pay,0.15,17,21813
2023-03-30,U0632,Card,0.0,17,53459
2023-03-30,U0762,Card,0.0,8,61172
2023-03-30,U0643,Card,0.0,23,26190
2023-03-30,U0412,Card,0.0,13,49167
2023-03-30,U0792,Card,0.0,6,57596
2023-03-30,U0789,Card,0.05,16,66417
2023-03-30,U0784,Card,0.05,21,51943
2023-03-30,U0783,Card,0.15,1,59091
2023-03-30,U0757,Pay,0.2,25,32939
2023-03-30,U0756,Card,0.25,19,24054
2023-03-30,U0746,Card,0.0,13,27951
2023-03-30,U0744,Pay,0.2,25,9646
2023-03-30,U0742,Pay,0.2,21,25275
2023-03-30,U0740,Card,0.0,32,82832
2023-03-30,U0730,Pay,0.0,12,19228
2023-03-30,U0722,Card,0.0,15,62891
2023-03-30,U0718,Voucher,0.25,7,46072
2023-03-30,U0639,Pay,0.0,36,75571
2023-03-30,U0712,Card,0.0,10,64957
2023-03-30,U0707,Card,0.0,43,40649
2023-03-30,U0691,Pay,0.3,14,31222
2023-03-30,U0682,Pay,0.25,31,32608
2023-03-30,U0681,Card,0.0,21,74498
2023-03-30,U0680,Card,0.0,7,103160
2023-03-30,U0676,Pay,0.0,13,56759
2023-03-30,U0665,Voucher,0.0,16,53839
2023-03-30,U0663,Transfer,0.0,19,123062
2023-03-30,U0657,Transfer,0.0,38,6434
2023-03-30,U0656,Card,0.1,1,46085
2023-03-30,U0655,Pay,0.15,31,7295
2023-03-30,U0650,Card,0.0,1,62986
2023-03-30,U0648,Transfer,0.0,35,53248
2023-03-30,U0647,,0.0,17,24135
2023-03-30,U0711,Card,0.1,17,71687
2023-03-30,U0410,Transfer,0.0,11,109671
2023-03-30,U0104,Pay,0.0,37,77046
2023-03-30,U0402,Voucher,0.0,25,31262
2023-03-30,U0191,Pay,0.0,10,68731
2023-03-30,U0190,Pay,0.0,13,61673
2023-03-30,U0185,Voucher,0.0,1,78312
2023-03-30,U0167,Card,0.0,1,62237
2023-03-30,U0163,Card,0.0,16,33196
2023-03-30,U0162,Pay,0.0,13,32022
2023-03-30,U0150,Pay,0.15,8,85956
2023-03-30,U0147,Card,0.0,23,72433
2023-03-30,U0138,Pay,0.0,1,47607
2023-03-30,U0137,Card,0.0,22,16542
2023-03-30,U0135,Transfer,0.0,32,47963
2023-03-30,U0131,Card,0.0,36,74278
2023-03-30,U0130,Card,0.0,5,32074
2023-03-30,U0128,Pay,0.0,4,41312
2023-03-30,U0200,Transfer,0.0,35,51742
2023-03-30,U0120,Card,0.2,12,33387
2023-03-30,U0106,Card,0.0,24,57048
2023-03-30,U0099,Card,0.0,21,29905
2023-03-30,U0096,Pay,0.0,9,64120
2023-03-30,U0087,Pay,0.0,1,23012
2023-03-30,U0082,Card,0.0,29,52482
2023-03-30,U0077,Card,0.0,18,71158
2023-03-30,U0070,Pay,0.25,1,28457
2023-03-30,U0406,Pay,0.25,37,32303
2023-03-30,U0046,Pay,0.25,20,12776
2023-03-30,U0033,Card,0.0,3,46412
2023-03-30,U0030,Card,0.0,21,49075
2023-03-30,U0029,Card,0.0,8,18813
2023-03-30,U0025,Card,0.0,19,86995
2023-03-30,U0015,Card,0.0,8,43512
2023-03-30,U0113,Card,0.25,20,60962
2023-03-30,U0204,Card,0.15,23,20261
2023-03-30,U0055,Card,0.1,1,36045
2023-03-30,U0223,Card,0.1,23,69159
2023-03-30,U0207,Transfer,0.0,39,92727
2023-03-30,U0399,Card,0.0,9,44963
2023-03-30,U0397,Transfer,0.0,29,56691
2023-03-30,U0396,Transfer,0.0,9,76507
2023-03-30,U0386,Card,0.0,36,49941
2023-03-30,U0381,Pay,0.0,1,22140
2023-03-30,U0376,Pay,0.3,13,19896
2023-03-30,U0375,Card,0.0,19,102757
2023-03-30,U0372,Card,0.0,42,114018
2023-03-30,U0364,Card,0.0,1,57908
2023-03-30,U0350,Pay,0.2,17,17282
2023-03-30,U0345,Card,0.0,29,28150
2023-03-30,U0344,Voucher,0.2,5,80721
2023-03-30,U0342,Pay,0.0,38,59135
2023-03-30,U0336,Pay,0.2,7,57134
2023-03-30,U0391,Pay,0.0,1,96178
2023-03-30,U0329,Card,0.1,20,15715
2023-03-30,U0334,Pay,0.0,17,83478
2023-03-30,U0257,Card,0.05,15,50072
2023-03-30,U0265,Card,0.0,13,41056
2023-03-30,U0274,Card,0.0,18,46047
2023-03-30,U0287,Pay,0.0,15,87452
2023-03-30,U0292,Pay,0.0,13,44191
2023-03-30,U0273,Transfer,0.0,24,10030
2023-03-30,U0308,Card,0.05,27,46325
2023-03-30,U0298,Card,0.0,35,82126
2023-03-30,U0323,Pay,0.0,29,70020
2023-03-30,U0314,Card,0.0,38,99888
2023-03-30,U0255,Card,0.2,20,18333
2023-03-30,U0313,Card,0.25,16,32877
2023-03-30,U0311,Pay,0.0,9,39331
2023-03-31,U0558,Pay,0.0,12,67286
2023-03-31,U0556,Card,0.15,22,29441
2023-03-31,U0551,Voucher,0.1,7,28290
2023-03-31,U0522,Transfer,0.0,6,65282
2023-03-31,U0560,Transfer,0.0,14,48943
2023-03-31,U0502,Card,0.1,5,50680
2023-03-31,U0496,Pay,0.0,18,88137
2023-03-31,U0493,Transfer,0.0,8,121922
2023-03-31,U0481,Card,0.15,11,37516
2023-03-31,U0480,Transfer,0.0,16,62837
2023-03-31,U0553,Pay,0.15,25,20968
2023-03-31,U0414,Voucher,0.0,22,31420
2023-03-31,U0472,Card,0.0,20,48080
2023-03-31,U0470,Transfer,0.25,7,31595
2023-03-31,U0431,Pay,0.15,15,43754
2023-03-31,U0427,Card,0.05,27,41859
2023-03-31,U0422,Card,0.0,17,51399
2023-03-31,U0411,Pay,0.0,10,97544
2023-03-31,U0410,Card,0.0,14,58689
2023-03-31,U0403,Card,0.0,29,132804
2023-03-31,U0401,Card,0.0,18,43234
2023-03-31,U0576,Card,0.2,20,34225
2023-03-31,U0398,Card,0.2,23,39779
2023-03-31,U0475,Card,0.2,3,23168
2023-03-31,U0590,Card,0.25,19,4726
2023-03-31,U0693,Pay,0.0,20,30994
2023-03-31,U0598,Card,0.0,11,49112
2023-03-31,U0385,Voucher,0.0,3,93423
2023-03-31,U0799,Pay,0.0,4,72108
2023-03-31,U0786,Card,0.1,16,5818
2023-03-31,U0774,Pay,0.0,16,86099
2023-03-31,U0771,Pay,0.2,5,14382
2023-03-31,U0769,Card,0.0,17,39637
2023-03-31,U0768,Pay,0.0,11,76742
2023-03-31,U0753,Card,0.0,23,44278
2023-03-31,U0744,Card,0.1,21,42828
2023-03-31,U0735,Transfer,0.0,35,85581
2023-03-31,U0695,Pay,0.05,18,36008
2023-03-31,U0594,Voucher,0.0,10,33638
2023-03-31,U0692,Pay,0.2,8,36518
2023-03-31,U0676,Transfer,0.0,13,41025
2023-03-31,U0666,Card,0.0,3,15808
2023-03-31,U0655,Card,0.05,31,34579
2023-03-31,U0651,Card,0.0,1,28507
2023-03-31,U0644,Card,0.0,16,109538
2023-03-31,U0640,Card,0.0,18,79208
2023-03-31,U0634,Pay,0.0,13,51063
2023-03-31,U0632,Card,0.0,16,55521
2023-03-31,U0626,Transfer,0.0,18,63969
2023-03-31,U0623,Card,0.0,1,51455
2023-03-31,U0616,Card,0.2,15,30950
2023-03-31,U0685,Pay,0.0,21,63487
2023-03-31,U0378,Card,0.0,8,57119
2023-03-31,U0073,Card,0.2,14,26807
2023-03-31,U0365,Card,0.25,26,38511
2023-03-31,U0229,Card,0.1,24,38758
2023-03-31,U0224,Transfer,0.25,11,42840
2023-03-31,U0210,Card,0.0,21,38896
2023-03-31,U0188,Card,0.0,32,81297
2023-03-31,U0177,Card,0.0,24,2000
2023-03-31,U0174,Transfer,0.0,22,77288
2023-03-31,U0165,Card,0.0,11,64634
2023-03-31,U0156,Transfer,0.25,21,41466
2023-03-31,U0154,Pay,0.0,10,75665
2023-03-31,U0123,Card,0.0,27,141320
2023-03-31,U0108,Card,0.1,7,33035
2023-03-31,U0083,Pay,0.05,17,33845
2023-03-31,U0065,Voucher,0.1,24,73055
2023-03-31,U0054,Pay,0.2,22,41966
2023-03-31,U0052,Transfer,0.2,22,17021
2023-03-31,U0049,Card,0.0,47,53465
2023-03-31,U0044,Card,0.0,9,89042
2023-03-31,U0043,Card,0.0,3,99642
2023-03-31,U0030,Card,0.0,8,12701
2023-03-31,U0020,Card,0.0,18,134127
2023-03-31,U0004,Transfer,0.15,1,24309
2023-03-31,U0003,Card,0.1,10,71426
2023-03-31,U0373,Pay,0.0,12,95481
2023-03-31,U0235,Pay,0.0,19,59845
2023-03-31,U0243,Transfer,0.0,20,95067
2023-03-31,U0060,Pay,0.0,11,21960
2023-03-31,U0247,Card,0.0,1,65448
2023-03-31,U0246,Pay,0.0,10,108084
2023-03-31,U0362,Transfer,0.0,7,79109
2023-03-31,U0361,Card,0.0,16,105299
2023-03-31,U0349,Transfer,0.1,21,15329
2023-03-31,U0347,Pay,0.05,36,17384
2023-03-31,U0346,Pay,0.0,22,92111
2023-03-31,U0343,Card,0.1,15,23954
2023-03-31,U0341,Transfer,0.0,18,76645
2023-03-31,U0340,Card,0.15,24,14802
2023-03-31,U0333,Card,0.0,8,69002
2023-03-31,U0314,Card,0.05,30,45594
2023-03-31,U0345,Card,0.25,27,25576
2023-03-31,U0277,Card,0.0,5,87111
2023-03-31,U0309,Card,0.15,7,17686
2023-03-31,U0254,Transfer,0.0,22,88853
2023-03-31,U0307,Pay,0.0,14,56037
2023-03-31,U0294,Card,0.1,19,90926
2023-03-31,U0288,Card,0.2,1,18590
2023-03-31,U0286,Card,0.0,12,23897
2023-03-31,U0259,Card,0.0,18,55833
2023-03-31,U0278,Card,0.0,25,58234
2023-03-31,U0271,Transfer,0.0,6,61062
2023-03-31,U0265,Card,0.0,4,67665
2023-03-31,U0312,Pay,0.05,20,15550
2023-04-01,U0487,Pay,0.25,22,39765
2023-04-01,U0561,Card,0.0,21,48448
2023-04-01,U0491,Pay,0.2,29,30591
2023-04-01,U0483,Voucher,0.0,32,69770
2023-04-01,U0481,Voucher,0.25,9,22118
2023-04-01,U0485,Pay,0.0,21,84394
2023-04-01,U0492,Card,0.05,47,125679
2023-04-01,U0545,Card,0.1,29,50589
2023-04-01,U0525,Transfer,0.05,1,70838
2023-04-01,U0528,Card,0.15,8,41206
2023-04-01,U0529,Pay,0.0,18,39652
2023-04-01,U0549,Pay,0.0,30,29976
2023-04-01,U0475,Pay,0.0,18,49964
2023-04-01,U0559,Card,0.0,12,50699
2023-04-01,U0517,Pay,0.0,38,111198
2023-04-01,U0471,Pay,0.0,35,187942
2023-04-01,U0392,Transfer,0.0,23,16347
2023-04-01,U0464,Pay,0.15,1,23601
2023-04-01,U0372,Transfer,0.0,27,86828
2023-04-01,U0568,,0.15,19,47151
2023-04-01,U0376,Pay,0.2,22,19300
2023-04-01,U0377,Card,0.05,3,112403
2023-04-01,U0385,Voucher,0.0,22,95140
2023-04-01,U0394,Pay,0.25,21,46061
2023-04-01,U0470,,0.0,25,78347
2023-04-01,U0395,Card,0.0,18,37908
2023-04-01,U0407,Card,0.0,23,96393
2023-04-01,U0411,Card,0.0,1,84003
2023-04-01,U0417,Transfer,0.0,13,25471
2023-04-01,U0429,Card,0.0,11,37811
2023-04-01,U0451,Pay,0.1,15,64260
2023-04-01,U0462,Pay,0.15,7,51170
2023-04-01,U0406,Card,0.25,10,5111
2023-04-01,U0569,Pay,0.0,10,29127
2023-04-01,U0710,Card,0.0,22,8738
2023-04-01,U0584,Card,0.0,24,26093
2023-04-01,U0690,Card,0.15,22,34429
2023-04-01,U0693,Pay,0.0,13,34612
2023-04-01,U0698,Transfer,0.0,17,35898
2023-04-01,U0367,Card,0.0,25,26157
2023-04-01,U0715,Voucher,0.3,34,42216
2023-04-01,U0731,Card,0.25,11,36955
2023-04-01,U0683,Card,0.0,22,78939
2023-04-01,U0732,Pay,0.0,5,30063
2023-04-01,U0760,Card,0.0,10,53815
2023-04-01,U0785,Card,0.0,23,89365
2023-04-01,U0789,Pay,0.0,27,99700
2023-04-01,U0790,Card,0.3,15,41200
2023-04-01,U0793,Card,0.0,19,32991
2023-04-01,U0795,Card,0.0,6,17094
2023-04-01,U0737,Pay,0.0,24,54934
2023-04-01,U0682,,0.25,22,34476
2023-04-01,U0678,Card,0.0,25,11203
2023-04-01,U0675,Voucher,0.25,13,22921
2023-04-01,U0588,Card,0.0,18,38690
2023-04-01,U0596,Card,0.0,13,52817
2023-04-01,U0602,Pay,0.25,21,25034
2023-04-01,U0608,Card,0.2,5,24794
2023-04-01,U0619,Card,0.2,20,9177
2023-04-01,U0621,Card,0.0,28,59297
2023-04-01,U0633,Pay,0.0,40,123296
2023-04-01,U0640,Card,0.0,18,93314
2023-04-01,U0643,Card,0.0,15,46910
2023-04-01,U0644,Card,0.0,15,114458
2023-04-01,U0651,Transfer,0.05,21,62638
2023-04-01,U0652,Pay,0.2,36,22070
2023-04-01,U0664,Transfer,0.15,14,49641
2023-04-01,U0667,Card,0.0,6,41302
2023-04-01,U0673,Pay,0.0,32,41121
2023-04-01,U0580,Card,0.0,16,46672
2023-04-01,U0355,Card,0.0,13,95580
2023-04-01,U0391,Card,0.0,1,109050
2023-04-01,U0351,Card,0.0,27,46884
2023-04-01,U0079,Pay,0.0,16,66985
2023-04-01,U0081,Transfer,0.0,4,48869
2023-04-01,U0082,Pay,0.0,17,2000
2023-04-01,U0086,Card,0.0,15,79193
2023-04-01,U0096,,0.1,20,52101
2023-04-01,U0098,Pay,0.25,23,40553
2023-04-01,U0078,Transfer,0.0,8,78017
2023-04-01,U0110,Card,0.0,8,130030
2023-04-01,U0132,Pay,0.0,32,211043
2023-04-01,U0135,Pay,0.0,18,87018
2023-04-01,U0136,Card,0.0,24,105824
2023-04-01,U0139,Card,0.0,24,131649
2023-04-01,U0144,Transfer,0.25,23,11939
2023-04-01,U0148,Card,0.0,34,73218
2023-04-01,U0123,Pay,0.0,37,77104
2023-04-01,U0077,Card,0.0,20,67385
2023-04-01,U0072,Card,0.0,17,2703
2023-04-01,U0067,Pay,0.0,13,16220
2023-04-01,U0001,Pay,0.0,52,107211
2023-04-01,U0009,Card,0.2,11,26790
2023-04-01,U0353,Card,0.0,20,146867
2023-04-01,U0016,Card,0.05,1,42527
2023-04-01,U0026,Card,0.0,28,60902
2023-04-01,U0027,Card,0.25,13,19581
2023-04-01,U0032,Pay,0.0,9,95195
2023-04-01,U0040,Pay,0.0,17,54164
2023-04-01,U0046,Card,0.2,24,43112
2023-04-01,U0047,Card,0.0,5,43232
2023-04-01,U0050,Card,0.0,1,19071
2023-04-01,U0055,Card,0.0,10,41590
2023-04-01,U0060,Card,0.0,5,2000
2023-04-01,U0061,Card,0.0,26,37415
2023-04-01,U0062,Card,0.0,18,67117
2023-04-01,U0159,Pay,0.0,1,60596
2023-04-01,U0165,Card,0.0,11,86521
2023-04-01,U0012,Card,0.0,3,30832
2023-04-01,U0177,Card,0.0,13,32388
2023-04-01,U0288,Pay,0.1,12,31427
2023-04-01,U0289,Pay,0.1,9,23349
2023-04-01,U0291,Card,0.25,18,29098
2023-04-01,U0295,Card,0.15,8,28841
2023-04-01,U0310,Card,0.0,15,48106
2023-04-01,U0311,Card,0.0,19,55269
2023-04-01,U0287,Pay,0.0,28,89914
2023-04-01,U0312,Card,0.1,28,31170
2023-04-01,U0315,Pay,0.0,7,69253
2023-04-01,U0317,Card,0.0,7,54098
2023-04-01,U0338,Card,0.0,17,86165
2023-04-01,U0343,Card,0.25,7,35053
2023-04-01,U0348,Card,0.0,8,58628
2023-04-01,U0169,Card,0.25,12,45733
2023-04-01,U0313,Pay,0.0,7,14692
2023-04-01,U0275,Card,0.0,21,83645
2023-04-01,U0349,Card,0.0,11,61667
2023-04-01,U0251,Card,0.05,11,77577
2023-04-01,U0267,Transfer,0.0,20,7932
2023-04-01,U0186,,0.15,16,27125
2023-04-01,U0190,Card,0.0,1,54549
2023-04-01,U0192,Card,0.0,4,36683
2023-04-01,U0193,Card,0.3,32,19711
2023-04-01,U0194,Card,0.0,26,108965
2023-04-01,U0198,Card,0.0,11,51590
2023-04-01,U0179,Card,0.0,29,92242
2023-04-01,U0209,Card,0.0,45,65286
2023-04-01,U0217,Card,0.1,19,30140
2023-04-01,U0223,Card,0.2,31,55582
2023-04-01,U0224,Card,0.15,19,53429
2023-04-01,U0226,Card,0.0,5,41376
2023-04-01,U0234,Voucher,0.05,7,8850
2023-04-01,U0201,,0.0,42,44352
2023-04-01,U0239,Card,0.15,21,46136
2023-04-02,U0579,Card,0.0,22,89196
2023-04-02,U0588,,0.0,22,76748
2023-04-02,U0589,Card,0.05,24,65066
2023-04-02,U0592,Card,0.1,1,45659
2023-04-02,U0599,Card,0.15,13,59100
2023-04-02,U0614,Card,0.0,15,77881
2023-04-02,U0603,Pay,0.0,14,41013
2023-04-02,U0612,Card,0.0,18,11966
2023-04-02,U0621,Pay,0.0,13,122626
2023-04-02,U0634,Card,0.0,8,36181
2023-04-02,U0639,,0.0,17,42133
2023-04-02,U0573,Card,0.05,16,21067
2023-04-02,U0600,Card,0.1,21,40894
2023-04-02,U0646,Card,0.15,28,42737
2023-04-02,U0535,Card,0.0,15,50592
2023-04-02,U0557,Transfer,0.0,26,49205
2023-04-02,U0651,Card,0.0,17,55047
2023-04-02,U0481,Card,0.1,1,30751
2023-04-02,U0482,Card,0.0,23,55811
2023-04-02,U0487,Card,0.3,19,6053
2023-04-02,U0496,Card,0.0,20,80119
2023-04-02,U0515,Card,0.1,13,38689
2023-04-02,U0563,Card,0.0,1,56761
2023-04-02,U0522,Transfer,0.0,18,58069
2023-04-02,U0531,Card,0.0,28,125745
2023-04-02,U0537,Card,0.0,4,50271
2023-04-02,U0541,Card,0.1,23,19378
2023-04-02,U0542,Card,0.0,19,86483
2023-04-02,U0548,Pay,0.0,21,125641
2023-04-02,U0550,Transfer,0.0,25,49877
2023-04-02,U0523,Card,0.25,37,54746
2023-04-02,U0653,Pay,0.0,7,72414
2023-04-02,U0730,Card,0.2,23,33036
2023-04-02,U0661,Card,0.3,39,42932
2023-04-02,U0475,Pay,0.0,14,53451
2023-04-02,U0792,Transfer,0.0,22,28244
2023-04-02,U0788,Card,0.0,10,29397
2023-04-02,U0785,Pay,0.0,20,104535
2023-04-02,U0784,Card,0.1,23,48122
2023-04-02,U0780,,0.0,25,112534
2023-04-02,U0770,Card,0.0,15,29407
2023-04-02,U0768,Pay,0.0,11,46381
2023-04-02,U0761,Card,0.0,33,73148
2023-04-02,U0758,Card,0.15,35,26075
2023-04-02,U0752,Pay,0.2,7,43725
2023-04-02,U0746,Card,0.0,5,85762
2023-04-02,U0743,Card,0.05,11,35013
2023-04-02,U0739,Card,0.15,24,37215
2023-04-02,U0656,Transfer,0.0,1,96323
2023-04-02,U0738,Card,0.0,29,70790
2023-04-02,U0726,Card,0.0,1,71898
2023-04-02,U0711,Card,0.0,2,56678
2023-04-02,U0707,Card,0.0,19,86537
2023-04-02,U0702,Pay,0.0,33,71780
2023-04-02,U0701,Card,0.05,18,17641
2023-04-02,U0696,Card,0.0,44,126723
2023-04-02,U0690,Card,0.0,6,26375
2023-04-02,U0689,Transfer,0.25,28,39351
2023-04-02,U0687,Pay,0.2,17,38809
2023-04-02,U0683,Pay,0.0,38,9923
2023-04-02,U0678,Pay,0.0,12,33462
2023-04-02,U0672,Pay,0.2,3,23806
2023-04-02,U0669,Transfer,0.0,19,45961
2023-04-02,U0663,Card,0.0,7,77254
2023-04-02,U0732,Transfer,0.2,10,20572
2023-04-02,U0472,Card,0.0,29,92754
2023-04-02,U0228,Pay,0.0,37,30338
2023-04-02,U0461,Pay,0.0,27,35645
2023-04-02,U0243,Card,0.0,17,90187
2023-04-02,U0241,Transfer,0.25,12,39379
2023-04-02,U0469,Pay,0.0,10,44571
2023-04-02,U0224,Card,0.2,21,45795
2023-04-02,U0221,Card,0.25,1,5262
2023-04-02,U0216,Card,0.0,13,110311
2023-04-02,U0215,Card,0.0,17,85081
2023-04-02,U0195,Card,0.0,9,120288
2023-04-02,U0192,Card,0.0,22,63624
2023-04-02,U0179,Pay,0.0,24,45068
2023-04-02,U0156,Pay,0.1,28,34747
2023-04-02,U0155,Card,0.0,8,59524
2023-04-02,U0153,Pay,0.0,20,46436
2023-04-02,U0152,Pay,0.2,1,33613
2023-04-02,U0142,Pay,0.0,11,35290
2023-04-02,U0138,Card,0.0,14,70067
2023-04-02,U0131,Transfer,0.0,32,137908
2023-04-02,U0115,Pay,0.1,8,42932
2023-04-02,U0106,Pay,0.0,19,66005
2023-04-02,U0085,Pay,0.0,5,2000
2023-04-02,U0083,Card,0.0,17,43232
2023-04-02,U0071,Card,0.2,15,57050
2023-04-02,U0058,Card,0.0,19,61849
2023-04-02,U0047,Card,0.1,7,39509
2023-04-02,U0045,Pay,0.0,18,94888
2023-04-02,U0042,Pay,0.0,22,25667
2023-04-02,U0039,Card,0.25,12,19445
2023-04-02,U0038,Pay,0.0,16,69776
2023-04-02,U0026,Pay,0.0,16,56130
2023-04-02,U0244,,0.0,30,40106
2023-04-02,U0246,Card,0.0,18,71004
2023-04-02,U0091,Card,0.0,22,46084
2023-04-02,U0264,Pay,0.2,11,60782
2023-04-02,U0255,Voucher,0.25,7,30608
2023-04-02,U0460,Transfer,0.15,15,5475
2023-04-02,U0446,Card,0.0,20,88035
2023-04-02,U0438,Card,0.2,13,42830
2023-04-02,U0436,Card,0.1,18,41518
2023-04-02,U0432,Card,0.3,6,25981
2023-04-02,U0422,Card,0.1,17,12588
2023-04-02,U0415,,0.0,1,46473
2023-04-02,U0409,Card,0.3,21,20260
2023-04-02,U0408,Card,0.05,21,51064
2023-04-02,U0407,Card,0.05,15,2000
2023-04-02,U0403,Pay,0.0,38,123476
2023-04-02,U0400,Card,0.0,16,58694
2023-04-02,U0364,Card,0.0,3,76231
2023-04-02,U0360,Card,0.0,14,95580
2023-04-02,U0425,Pay,0.0,20,47216
2023-04-02,U0352,Card,0.0,7,44285
2023-04-02,U0271,Card,0.0,4,76671
2023-04-02,U0353,Transfer,0.0,35,133462
2023-04-02,U0278,Card,0.0,23,37728
2023-04-02,U0280,Voucher,0.0,9,126270
2023-04-02,U0281,Transfer,0.0,13,43041
2023-04-02,U0292,Pay,0.0,17,87436
2023-04-02,U0293,Transfer,0.05,21,61635
2023-04-02,U0291,Card,0.0,18,53360
2023-04-02,U0314,Pay,0.0,24,47542
2023-04-02,U0318,Card,0.0,27,55917
2023-04-02,U0324,Card,0.05,21,29607
2023-04-02,U0330,Pay,0.2,21,13757
2023-04-02,U0349,Card,0.2,14,31894
2023-04-02,U0311,Card,0.0,8,50635
2023-04-03,U0533,Pay,0.0,25,61892
2023-04-03,U0443,Pay,0.0,22,48681
2023-04-03,U0571,Transfer,0.0,1,47985
2023-04-03,U0506,Pay,0.0,24,27857
2023-04-03,U0494,Pay,0.3,12,22070
2023-04-03,U0493,Card,0.0,3,97541
2023-04-03,U0488,Card,0.0,20,33349
2023-04-03,U0479,Pay,0.0,3,65317
2023-04-03,U0442,Card,0.25,28,23544
2023-04-03,U0383,Pay,0.0,16,46923
2023-04-03,U0432,Card,0.2,20,42183
2023-04-03,U0427,Pay,0.0,30,57317
2023-04-03,U0406,Transfer,0.2,20,29051
2023-04-03,U0402,Transfer,0.0,20,19844
2023-04-03,U0397,Card,0.0,22,21816
2023-04-03,U0361,Pay,0.0,12,69743
2023-04-03,U0339,Card,0.0,14,89656
2023-04-03,U0573,Pay,0.2,12,52016
2023-04-03,U0338,Pay,0.0,10,52995
2023-04-03,U0435,Card,0.0,31,67486
