user_id,last_purchase_date,frequency,monetary,avg_transaction_value,avg_discount_rate,avg_app_time_min,recency_days,payment_method_count
U0617,2024-05-26,76,4716695,62061.77631578947,0.023026315789473683,17.789473684210527,7,5
U0618,2024-05-30,109,3848776,35309.87155963303,0.011926605504587157,8.688073394495413,3,5
U0619,2024-05-31,94,2428550,25835.63829787234,0.17819148936170212,20.617021276595743,2,5
U0620,2023-11-18,67,2251761,33608.37313432836,0.023134328358208955,15.880597014925373,197,5
U0621,2024-05-29,94,7053629,75038.60638297872,0.02553191489361702,19.117021276595743,4,5
U0622,2024-06-02,97,6780882,69906.0,0.022164948453608245,17.52577319587629,0,5
U0623,2024-06-02,92,5443519,59168.684782608696,0.01032608695652174,11.358695652173912,0,5
U0624,2024-05-27,91,3623749,39821.41758241758,0.005494505494505495,17.516483516483518,6,5
U0625,2024-05-24,95,2937172,30917.6,0.15736842105263157,22.263157894736842,9,5
U0626,2024-06-01,92,4520882,49140.02173913043,0.013043478260869565,21.304347826086957,1,4
U0627,2024-05-28,107,4696671,43894.121495327105,0.14205607476635512,9.57943925233645,5,5
U0628,2024-05-31,140,11664784,83319.88571428572,0.007500000000000001,12.942857142857143,2,5
U0629,2024-06-01,88,2571066,29216.659090909092,0.010227272727272727,11.988636363636363,1,5
U0630,2024-06-02,69,3651684,52922.95652173913,0.005797101449275362,12.043478260869565,0,5
U0631,2024-05-28,97,6060054,62474.78350515464,0.00979381443298969,10.917525773195877,5,5
U0632,2024-05-27,81,5669837,69997.98765432098,0.016666666666666666,15.0,6,5
U0633,2024-06-01,146,12817459,87790.81506849315,0.005821917808219178,28.986301369863014,1,5
U0634,2023-11-23,71,3611441,50865.366197183095,0.011267605633802818,5.352112676056338,192,5
U0635,2024-04-23,34,2283092,67149.76470588235,0.007352941176470588,3.764705882352941,40,5
U0636,2024-06-01,121,6073069,50190.652892561986,0.01487603305785124,29.231404958677686,1,5
U0637,2024-06-02,126,10135857,80443.30952380953,0.007539682539682539,22.341269841269842,0,5
U0638,2024-05-29,90,5371942,59688.24444444444,0.016666666666666666,14.2,4,5
U0639,2024-05-31,81,5829763,71972.38271604938,0.012962962962962964,17.864197530864196,2,5
U0640,2024-05-31,77,6307032,81909.50649350649,0.023376623376623377,15.792207792207792,2,5
U0641,2024-06-01,99,3753275,37911.868686868685,0.11868686868686869,15.505050505050505,1,5
U0642,2024-05-31,94,3427291,36460.54255319149,0.009042553191489363,14.553191489361701,2,5
U0643,2024-04-22,81,3351249,41373.444444444445,0.0037037037037037043,19.864197530864196,41,5
U0644,2024-05-27,139,16343219,117577.11510791368,0.008992805755395683,19.62589928057554,6,5
U0645,2024-01-17,49,2380095,48573.36734693877,0.0071428571428571435,10.612244897959183,137,5
U0646,2024-05-30,92,3845309,41796.836956521736,0.1831521739130435,28.206521739130434,3,5
U0647,2024-06-02,96,4466729,46528.427083333336,0.005208333333333333,19.604166666666668,0,5
U0648,2024-05-29,83,4823961,58120.01204819277,0.013855421686746989,27.06024096385542,4,5
U0649,2024-05-28,103,3307664,32113.242718446603,0.1407766990291262,9.300970873786408,5,5
U0650,2024-06-01,87,4530385,52073.3908045977,0.014367816091954023,15.701149425287356,1,5
U0651,2024-05-30,71,3759917,52956.57746478873,0.011971830985915493,13.52112676056338,3,5
U0652,2024-05-18,92,2410884,26205.260869565216,0.09619565217391304,27.619565217391305,15,5
U0653,2024-06-02,102,6913799,67782.3431372549,0.011764705882352941,14.794117647058824,0,5
U0654,2024-05-26,91,4781944,52548.83516483517,0.040109890109890106,14.725274725274724,7,5
U0655,2024-05-23,90,2632114,29245.71111111111,0.15833333333333333,24.622222222222224,10,5
U0656,2024-05-25,83,5685076,68494.89156626505,0.00963855421686747,4.120481927710843,8,4
U0657,2024-06-02,93,3339344,35906.92473118279,0.013978494623655914,19.161290322580644,0,5
U0658,2023-09-22,51,2958935,58018.333333333336,0.021568627450980395,15.666666666666666,254,4
U0659,2024-06-01,94,7055976,75063.5744680851,0.02021276595744681,9.595744680851064,1,5
U0660,2024-05-22,114,10128741,88848.6052631579,0.004824561403508772,31.57894736842105,11,5
U0661,2024-05-29,102,5436252,53296.58823529412,0.1892156862745098,30.91176470588235,4,5
U0662,2024-05-28,128,11152070,87125.546875,0.0078125,26.0625,5,5
U0663,2024-05-26,87,8058828,92630.20689655172,0.020114942528735632,5.804597701149425,7,5
U0664,2024-05-31,111,4947611,44573.07207207207,0.14279279279279278,13.927927927927929,2,5
U0665,2024-05-30,99,3673906,37110.16161616162,0.14040404040404042,15.0,3,5
U0666,2024-05-30,77,2968491,38551.831168831166,0.022727272727272728,6.974025974025974,3,5
U0667,2024-06-02,86,5434955,63197.151162790695,0.01744186046511628,17.162790697674417,0,5
U0668,2024-05-30,82,3868108,47172.04878048781,0.0036585365853658543,5.134146341463414,3,5
U0669,2024-05-29,109,5725523,52527.733944954125,0.0036697247706422016,21.045871559633028,4,5
U0670,2024-05-31,106,6542297,61719.78301886792,0.16273584905660377,7.981132075471698,2,5
U0671,2024-05-10,55,2781539,50573.43636363636,0.022727272727272728,18.70909090909091,23,4
U0672,2024-05-19,93,4213992,45311.74193548387,0.13440860215053763,8.473118279569892,14,5
U0673,2023-12-19,73,3552033,48657.98630136986,0.01780821917808219,20.205479452054796,166,4
U0674,2024-05-28,84,1798537,21411.154761904763,0.13571428571428573,22.44047619047619,5,4
U0675,2024-06-01,101,3286911,32543.673267326732,0.1594059405940594,21.178217821782177,1,5
U0676,2024-05-21,94,3843398,40887.21276595745,0.12180851063829787,17.53191489361702,12,5
U0677,2024-06-02,93,3842446,41316.62365591398,0.1467741935483871,14.666666666666666,0,5
U0678,2024-06-02,108,2712066,25111.722222222223,0.02175925925925926,13.36111111111111,0,5
U0679,2024-06-02,82,5579001,68036.59756097561,0.014634146341463414,15.304878048780488,0,5
U0680,2024-05-24,87,6110027,70230.19540229885,0.014942528735632184,14.597701149425287,9,5
U0681,2024-05-31,103,9623544,93432.46601941748,0.007281553398058253,9.54368932038835,2,5
U0682,2024-06-02,87,2202462,25315.655172413793,0.18160919540229886,23.862068965517242,0,5
U0683,2024-06-01,149,9270258,62216.4966442953,0.002684563758389262,24.348993288590606,1,5
U0684,2024-05-29,100,4542426,45424.26,0.0035000000000000005,21.95,4,4
U0685,2024-06-01,100,7962502,79625.02,0.013000000000000001,12.78,1,5
U0686,2024-06-02,114,3873683,33979.67543859649,0.17631578947368423,21.149122807017545,0,5
U0687,2024-05-27,81,2697568,33303.30864197531,0.14814814814814814,16.012345679012345,6,5
U0688,2024-05-18,86,3009041,34988.848837209305,0.027906976744186046,17.441860465116278,15,5
U0689,2024-05-09,95,3231337,34014.073684210525,0.14263157894736841,22.526315789473685,24,5
U0690,2024-05-27,86,2809733,32671.31395348837,0.16511627906976745,9.034883720930232,6,5
U0691,2024-05-23,92,2877600,31278.260869565216,0.13260869565217392,15.858695652173912,10,5
U0692,2024-06-02,88,4359569,49540.556818181816,0.1465909090909091,4.784090909090909,0,5
U0693,2024-05-25,96,4340511,45213.65625,0.02135416666666667,14.822916666666666,8,4
U0694,2024-06-02,90,3489127,38768.07777777778,0.005,11.422222222222222,0,5
U0695,2024-03-24,60,2154407,35906.78333333333,0.019166666666666665,19.783333333333335,70,5
U0696,2024-06-02,137,11422499,83375.90510948905,0.012408759124087591,28.401459854014597,0,5
U0697,2024-05-23,125,6809050,54472.4,0.0012000000000000001,24.888,10,5
U0698,2024-06-02,92,4252367,46221.38043478261,0.011956521739130435,13.369565217391305,0,5
U0699,2024-05-26,78,5099086,65372.89743589744,0.03717948717948718,5.9743589743589745,7,5
U0700,2024-05-27,137,10478506,76485.44525547445,0.0014598540145985403,33.07299270072993,6,5
U0701,2024-06-02,83,3041097,36639.72289156626,0.012650602409638554,19.867469879518072,0,5
U0702,2024-06-02,139,14390747,103530.55395683453,0.014388489208633094,37.31654676258993,0,5
U0703,2024-06-01,97,2539056,26175.835051546394,0.12989690721649483,11.938144329896907,1,5
U0704,2024-06-01,96,1820241,18960.84375,0.16614583333333333,21.895833333333332,1,5
U0705,2024-05-30,82,1928200,23514.634146341465,0.009146341463414634,15.963414634146341,3,5
U0706,2024-05-24,93,3318128,35678.79569892473,0.017204301075268817,7.408602150537634,9,5
U0707,2024-06-02,128,10342608,80801.625,0.000390625,23.640625,0,5
U0708,2024-05-31,94,4051707,43103.265957446805,0.01170212765957447,12.72340425531915,2,5
U0709,2024-03-28,40,1681213,42030.325,0.01,4.65,66,4
U0710,2024-05-29,93,4676025,50279.83870967742,0.0032258064516129037,20.408602150537636,4,5
U0711,2024-01-02,64,4366807,68231.359375,0.03671875,12.515625,152,5
U0712,2024-06-02,92,7538563,81940.90217391304,0.02065217391304348,10.097826086956522,0,5
U0713,2024-06-01,93,3639548,39134.92473118279,0.021505376344086023,20.591397849462364,1,5
U0714,2024-06-01,105,9164646,87282.34285714285,0.019523809523809523,13.60952380952381,1,5
U0715,2024-06-01,108,4287963,39703.36111111111,0.17083333333333334,27.25,1,5
U0716,2024-05-17,107,2648789,24755.03738317757,0.17242990654205606,26.897196261682243,16,5
U0717,2024-05-25,104,4270148,41059.11538461538,0.15625,7.778846153846154,8,5
U0718,2024-05-31,90,3406552,37850.57777777778,0.15444444444444444,13.933333333333334,2,5
U0719,2024-05-08,66,4338474,65734.45454545454,0.020454545454545454,15.545454545454545,25,4
U0720,2024-02-20,29,1761097,60727.48275862069,0.010344827586206898,6.586206896551724,103,4
U0721,2024-06-02,89,3136342,35239.79775280899,0.0904494382022472,19.730337078651687,0,5
U0722,2024-05-22,82,4267355,52040.91463414634,0.012195121951219513,19.878048780487806,11,5
U0723,2024-06-01,102,4370667,42849.67647058824,0.11029411764705882,19.03921568627451,1,5
U0724,2024-05-30,108,3492521,32338.15740740741,0.14444444444444443,17.13888888888889,3,5
U0725,2024-05-11,74,2991165,40421.14864864865,0.010135135135135136,20.85135135135135,22,5
U0726,2024-06-01,96,5780668,60215.291666666664,0.011458333333333334,4.25,1,5
U0727,2023-12-03,29,1378146,47522.275862068964,0.02413793103448276,13.344827586206897,182,5
U0728,2023-09-27,47,2056087,43746.53191489362,0.030851063829787233,17.51063829787234,249,5
U0729,2024-06-01,94,5778442,61472.78723404255,0.009042553191489363,10.861702127659575,1,5
U0730,2024-05-30,105,2743733,26130.790476190476,0.1480952380952381,12.923809523809524,3,5
U0731,2024-05-20,99,4133754,41755.09090909091,0.1505050505050505,7.202020202020202,13,5
U0732,2024-05-19,106,3771002,35575.49056603773,0.14575471698113207,17.443396226415093,14,5
U0733,2024-05-27,105,2250663,21434.885714285716,0.17952380952380953,8.942857142857143,6,5
U0734,2024-05-30,106,7941481,74919.6320754717,0.15566037735849056,14.056603773584905,3,5
U0735,2024-05-31,147,11579490,78772.04081632652,0.00510204081632653,20.408163265306122,2,5
U0736,2024-05-31,141,13618102,96582.28368794326,0.009929078014184396,25.54609929078014,2,5
U0737,2024-04-01,32,1574668,49208.375,0.0171875,16.28125,62,5
U0738,2024-05-17,64,3817534,59648.96875,0.0046875,24.1875,16,5
U0739,2024-05-31,89,2335876,26245.79775280899,0.17415730337078653,15.134831460674157,2,5
U0740,2024-05-30,138,16734626,121265.40579710146,0.009057971014492754,21.55072463768116,3,5
U0741,2024-05-26,82,6460179,78782.67073170732,0.023170731707317073,14.378048780487806,7,5
U0742,2024-05-31,98,3667163,37420.0306122449,0.1739795918367347,23.102040816326532,2,5
U0743,2024-06-01,81,3902984,48184.98765432099,0.011728395061728396,13.135802469135802,1,5
U0744,2024-05-14,98,2334317,23819.561224489797,0.1826530612244898,18.887755102040817,19,5
U0745,2024-05-27,90,4151128,46123.64444444444,0.17833333333333334,13.044444444444444,6,5
U0746,2024-06-02,117,6834779,58416.91452991453,0.005128205128205128,7.564102564102564,0,5
U0747,2024-05-29,74,2554062,34514.35135135135,0.021621621621621623,13.486486486486486,4,5
U0748,2024-05-30,88,5744002,65272.75,0.019886363636363636,8.284090909090908,3,5
U0749,2024-05-31,80,3659198,45739.975,0.016875,12.6125,2,4
U0750,2024-05-23,71,9153148,128917.57746478873,0.01056338028169014,10.704225352112676,10,5
U0751,2024-05-25,83,2623838,31612.506024096387,0.027710843373493978,17.662650602409638,8,4
U0752,2024-02-03,52,2496437,48008.403846153844,0.018269230769230767,12.403846153846153,120,5
U0753,2024-05-30,124,6835764,55127.12903225807,0.004838709677419356,24.274193548387096,3,5
U0754,2024-06-02,93,6465980,69526.66666666667,0.005376344086021506,24.333333333333332,0,5
U0755,2024-05-09,79,5161949,65341.126582278484,0.02405063291139241,16.531645569620252,24,5
U0756,2024-01-16,52,2230050,42885.57692307692,0.02403846153846154,22.384615384615383,138,5
U0757,2024-05-27,89,5605053,62978.12359550562,0.007865168539325841,18.269662921348313,6,5
U0758,2024-06-01,107,3275887,30615.766355140186,0.17710280373831774,21.85981308411215,1,5
U0759,2024-05-27,91,6098912,67021.01098901099,0.01978021978021978,9.461538461538462,6,4
U0760,2024-04-23,35,1405316,40151.885714285716,0.008571428571428572,15.057142857142857,40,5
U0761,2024-06-01,142,14767922,103999.45070422535,0.0,19.514084507042252,1,5
U0762,2024-06-01,90,4590023,51000.25555555556,0.011666666666666667,13.6,1,5
U0763,2024-06-02,75,3477215,46362.86666666667,0.014,18.413333333333334,0,5
U0764,2024-01-01,72,3811016,52930.77777777778,0.021527777777777778,15.125,153,5
U0765,2024-06-02,81,2586596,31933.283950617282,0.09506172839506173,20.246913580246915,0,5
U0766,2024-06-01,84,7636623,90912.17857142857,0.01488095238095238,19.535714285714285,1,5
U0767,2024-05-31,93,5400496,58069.84946236559,0.17204301075268819,9.24731182795699,2,4
U0768,2024-06-01,92,4930670,53594.239130434784,0.008695652173913044,12.956521739130435,1,4
U0769,2024-05-23,108,3310236,30650.333333333332,0.014814814814814815,15.324074074074074,10,5
U0770,2024-05-24,101,2993255,29636.188118811882,0.10396039603960396,14.198019801980198,9,5
U0771,2024-05-28,101,3762034,37247.86138613861,0.016831683168316833,10.158415841584159,5,5
U0772,2024-05-24,91,9001450,98917.03296703297,0.0016483516483516486,8.934065934065934,9,5
U0773,2024-05-21,93,8097318,87067.93548387097,0.00967741935483871,4.634408602150538,12,5
U0774,2024-03-28,61,3884038,63672.75409836065,0.013934426229508199,18.19672131147541,66,4
U0775,2024-05-21,95,2578491,27142.01052631579,0.17578947368421052,14.821052631578947,12,5
U0776,2024-06-02,90,2329072,25878.577777777777,0.17555555555555558,17.3,0,5
U0777,2024-06-01,89,5353017,60146.25842696629,0.019662921348314606,4.269662921348314,1,5
U0778,2024-06-01,84,8221756,97878.04761904762,0.01904761904761905,18.214285714285715,1,5
U0779,2024-04-03,52,3119116,59983.0,0.0375,22.423076923076923,60,5
U0780,2024-05-28,139,10481801,75408.64028776978,0.0028776978417266188,20.892086330935253,5,5
U0781,2024-05-20,94,6285787,66870.0744680851,0.022872340425531913,2.478723404255319,13,5
U0782,2024-06-01,89,5971086,67090.85393258427,0.0044943820224719105,11.325842696629213,1,5
U0783,2024-05-28,88,2412143,27410.715909090908,0.18181818181818182,5.056818181818182,5,5
U0784,2023-11-28,54,3277187,60688.648148148146,0.02962962962962963,12.648148148148149,187,5
U0785,2024-04-15,71,6366212,89664.95774647887,0.019014084507042256,16.239436619718308,48,5
U0786,2024-05-27,80,2371891,29648.6375,0.1275,12.4375,6,5
U0787,2024-06-02,91,5739676,63073.36263736264,0.16648351648351647,10.45054945054945,0,5
U0788,2024-05-18,86,4240071,49303.151162790695,0.010465116279069767,7.941860465116279,15,5
U0789,2024-06-02,127,10137504,79822.86614173229,0.013779527559055118,25.976377952755904,0,5
U0790,2024-05-24,99,4130366,41720.868686868685,0.1691919191919192,24.606060606060606,9,5
U0791,2024-05-31,102,3536851,34675.009803921566,0.14558823529411766,22.80392156862745,2,5
U0792,2023-09-21,57,2493505,43745.70175438596,0.014912280701754387,11.719298245614034,255,5
U0793,2024-06-02,98,4408751,44987.255102040814,0.008673469387755102,12.683673469387756,0,5
U0794,2024-05-12,92,2953234,32100.369565217392,0.12608695652173912,14.880434782608695,21,5
U0795,2024-05-28,87,3736491,42948.1724137931,0.015517241379310346,14.241379310344827,5,5
U0796,2024-05-31,91,3724834,40932.241758241755,0.16758241758241757,20.87912087912088,2,5
U0797,2024-05-25,98,3077256,31400.571428571428,0.16020408163265307,23.255102040816325,8,5
U0798,2024-05-23,71,3089443,43513.281690140844,0.01056338028169014,11.23943661971831,10,5
U0799,2024-05-26,102,6452301,63257.85294117647,0.014705882352941176,8.029411764705882,7,5
