user_id,last_purchase_date,frequency,monetary,avg_transaction_value,avg_discount_rate,avg_app_time_min,recency_days,payment_method_count,recency_log,monetary_log,cluster,PCA1,PCA2
U0340,2024-05-30,112,2859019,25526.95535714286,0.121875,20.133928571428573,3,5,1.3862943611198906,14.865989466732936,1,-0.5009695017203338,1.9763735786417014
U0341,2024-05-26,82,5497809,67046.4512195122,0.023170731707317076,23.963414634146343,7,5,2.0794415416798357,15.519860389089088,0,0.7314650556254927,-0.5239150086205019
U0342,2024-05-31,140,12131842,86656.0142857143,0.011071428571428572,20.95,2,5,1.0986122886681096,16.31134420672435,2,3.393677779445242,-0.1990072626929064
U0343,2024-04-24,66,2648334,40126.27272727273,0.03409090909090909,10.43939393939394,39,5,3.6888794541139363,14.789441698611267,3,-1.9701952690193336,-0.9963909458413447
U0344,2024-05-25,87,5421855,62320.1724137931,0.1764367816091954,8.344827586206897,8,5,2.1972245773362196,15.505948750222554,1,-0.396273477996881,0.42352037578544577
U0345,2024-05-31,100,2661666,26616.66,0.1485,20.7,2,5,1.0986122886681096,14.794463176197947,1,-0.8011348904096462,2.160899135163577
U0346,2024-05-30,86,6087029,70779.40697674418,0.010465116279069767,21.686046511627907,3,5,1.3862943611198906,15.621670836000142,0,1.0970645220769044,-0.5799808566722862
U0347,2024-05-29,83,2877178,34664.79518072289,0.012048192771084338,17.91566265060241,4,5,1.6094379124341003,14.872320858186017,0,-0.7773739148827932,0.10086192207429895
U0348,2024-05-29,86,4757375,55318.313953488374,0.02441860465116279,11.151162790697674,4,5,1.6094379124341003,15.375206813703466,0,-0.04644519650248611,-0.5938715552627256
U0349,2024-06-02,101,2588161,25625.356435643564,0.10346534653465346,16.534653465346533,0,5,0.0,14.766458529243534,1,-0.6501681052817763,1.9160163445993548
U0350,2024-05-26,89,2257290,25362.808988764045,0.14157303370786517,16.168539325842698,7,5,2.0794415416798357,14.62967597969953,1,-1.6465545301676898,1.4977433923733592
U0351,2024-06-01,93,4973964,53483.48387096774,0.00913978494623656,17.774193548387096,1,5,0.6931471805599453,15.419727866730462,0,0.6500032006132511,-0.03936199781906216
U0352,2024-03-27,81,3358661,41464.950617283954,0.0,7.8765432098765435,67,5,4.219507705176107,15.027053238345308,3,-1.4865013124348687,-1.4677892645784634
U0353,2024-05-27,132,16101437,121980.58333333333,0.010984848484848484,17.924242424242426,6,5,1.9459101490553132,16.594419142736374,2,3.943605898630868,-1.505107924089434
U0354,2024-05-30,96,2516822,26216.895833333332,0.12968749999999998,24.958333333333332,3,5,1.3862943611198906,14.738507949833078,1,-0.7854212033080348,2.039936210159518
U0355,2024-05-30,91,6932417,76180.40659340659,0.011538461538461539,17.439560439560438,3,5,1.3862943611198906,15.751719228057361,0,1.274031211546712,-0.8255370040752019
U0356,2024-05-19,82,3691453,45017.71951219512,0.01524390243902439,14.914634146341463,14,5,2.70805020110221,15.121530976344527,0,-0.6848400264153972,-0.6322883760066833
U0357,2024-06-01,96,3023888,31498.833333333332,0.15312499999999998,19.697916666666668,1,5,0.6931471805599453,14.92205430925866,1,-0.6079148679368804,2.0865744925953145
U0358,2023-11-01,47,2276188,48429.53191489362,0.003191489361702128,11.936170212765957,214,4,5.3706380281276624,14.638013111202486,3,-2.6041230121372525,-2.1603210691369714
U0359,2024-06-01,107,4231384,39545.64485981308,0.11355140186915888,22.91588785046729,1,5,0.6931471805599453,15.258039920599042,1,0.4237162401631542,1.752141497585411
U0360,2024-06-02,91,5949547,65379.63736263736,0.01098901098901099,22.142857142857142,0,5,0.0,15.598825808249666,0,1.3926482067270949,0.05990730209630599
U0361,2024-05-28,84,5845225,69586.01190476191,0.017857142857142856,13.107142857142858,5,5,1.791759469228055,15.581135817666905,0,0.4991866457351146,-1.0049233128420483
U0362,2024-03-07,51,2009403,39400.05882352941,0.0,9.862745098039216,87,5,4.477336814478207,14.513348718652344,3,-2.729689270491742,-1.7307971787831575
U0363,2024-05-28,84,5202052,61929.19047619047,0.002380952380952381,7.083333333333333,5,4,1.791759469228055,15.464563913327913,0,-0.011199670696425225,-1.2338845965214005
U0364,2024-03-28,63,4929116,78239.93650793651,0.012698412698412698,8.88888888888889,66,5,4.204692619390966,15.410670422472137,3,-0.6728932861125143,-2.424806219067936
U0365,2024-05-30,106,5665009,53443.481132075474,0.14952830188679245,14.830188679245284,3,5,1.3862943611198906,15.549819217667752,1,0.41541806769748557,1.1545782292537092
U0366,2024-05-30,103,2591933,25164.398058252427,0.1616504854368932,15.37864077669903,3,5,1.3862943611198906,14.767914873167152,1,-1.128612304791538,2.05091637483593
U0367,2024-05-28,85,2738742,32220.49411764706,0.01647058823529412,19.388235294117646,5,5,1.791759469228055,14.823009613978003,0,-0.8286081555828814,0.24845650136635025
U0368,2024-05-28,79,2285962,28936.227848101265,0.02405063291139241,12.69620253164557,5,5,1.791759469228055,14.642297937729092,0,-1.5440205571478205,0.053694348154942
U0369,2024-05-31,91,3058075,33605.21978021978,0.13791208791208792,20.021978021978022,2,5,1.0986122886681096,14.933296518007314,1,-0.6932681758949871,1.7053421826912754
U0370,2024-06-02,101,3639947,36039.07920792079,0.020297029702970294,7.900990099009901,0,5,0.0,15.107479953796595,0,-0.19998843429562155,0.41242708247647913
U0371,2024-05-26,83,4379351,52763.26506024096,0.00963855421686747,17.40963855421687,7,5,2.0794415416798357,15.292411326202178,0,-0.047493034734832226,-0.5760509691877173
U0372,2024-05-31,113,6784243,60037.54867256637,0.004424778761061947,27.097345132743364,2,5,1.0986122886681096,15.730113422788211,2,1.8973773292798373,0.2907753279673028
U0373,2024-05-26,80,7941386,99267.325,0.015625,16.5375,7,5,2.0794415416798357,15.887598503106185,0,1.458811444404705,-1.7091450230989134
U0374,2024-05-30,93,3480611,37425.92473118279,0.03494623655913978,11.774193548387096,3,5,1.3862943611198906,15.0627186983577,0,-0.5702003393311473,0.1650054777119089
U0375,2024-06-02,100,10071865,100718.65,0.0245,15.48,0,5,0.0,16.125256550408128,2,2.5768477087320285,-0.8242535884603857
U0376,2024-05-28,90,2641971,29355.233333333334,0.1788888888888889,16.644444444444446,5,5,1.791759469228055,14.787036165976454,1,-1.3800465987719317,1.8587233439850444
U0377,2024-03-15,52,5046255,97043.36538461539,0.0019230769230769232,4.884615384615385,79,4,4.382026634673881,15.434157140150315,3,-0.6857099897077479,-3.313815863656928
U0378,2024-03-05,76,3476301,45740.80263157895,0.009868421052631578,8.93421052631579,89,5,4.499809670330265,15.0614796430664,3,-1.5094416522913165,-1.5839960220806704
U0379,2024-05-24,89,3183210,35766.40449438202,0.18595505617977529,13.651685393258427,9,5,2.302585092994046,14.973400993731007,1,-1.3199578945250523,1.4401649166704003
U0380,2024-05-31,114,4008497,35162.254385964916,0.1307017543859649,19.20175438596491,2,5,1.0986122886681096,15.203927165525267,1,0.12413902587552111,1.8455867103088777
U0381,2024-05-28,110,5871842,53380.38181818182,0.012727272727272726,9.236363636363636,5,5,1.791759469228055,15.585679111861827,0,0.5765048639644633,-0.4976319317380853
U0382,2024-06-01,103,3417331,33177.970873786406,0.1344660194174757,16.59223300970874,1,5,0.6931471805599453,15.04437068763014,1,-0.36917409097689924,1.8064450887943004
U0383,2024-01-27,39,2366734,60685.48717948718,0.010256410256410256,13.0,127,5,4.852030263919617,14.677021926166047,3,-2.340532724975293,-2.267437619650182
U0384,2024-04-11,75,2444474,32592.986666666668,0.009333333333333332,11.066666666666666,52,5,3.970291913552122,14.709340933908246,3,-1.9902463924217433,-0.9807779960982796
U0385,2024-05-24,93,8012337,86154.16129032258,0.002688172043010753,4.580645161290323,9,5,2.302585092994046,15.896493161597931,0,0.9445622032266481,-1.9691362466602804
U0386,2024-06-02,126,9900105,78572.26190476191,0.009523809523809523,29.976190476190474,0,5,0.0,16.108056022118205,2,3.3386410393228387,0.5218328386587856
U0387,2024-05-31,78,3780661,48470.01282051282,0.017948717948717947,17.78205128205128,2,5,1.0986122886681096,15.145409684537036,0,-0.19999963811522806,-0.12808580106061776
U0388,2024-06-02,96,6825705,71101.09375,0.01875,17.885416666666668,0,5,0.0,15.73620633690886,0,1.565976754469221,-0.129476740671326
U0389,2024-06-02,88,2181515,24789.94318181818,0.1659090909090909,23.647727272727273,0,5,0.0,14.595530605921839,1,-0.9989897634178643,2.704265096637678
U0390,2024-05-23,94,3316548,35282.425531914894,0.013297872340425532,20.372340425531913,10,5,2.3978952727983707,15.014435342450394,0,-0.4364408911096066,0.09809932498441791
U0391,2024-05-26,133,11605903,87262.42857142857,0.01804511278195489,11.293233082706767,7,5,2.0794415416798357,16.267024492114817,2,2.5482246786600298,-0.9636771967052861
U0392,2024-06-02,92,5339220,58035.0,0.024456521739130436,15.521739130434783,0,5,0.0,15.49059032014502,0,0.8151786315286027,0.0939744849163846
U0393,2024-06-01,113,3456024,30584.283185840708,0.1570796460176991,29.088495575221238,1,5,0.6931471805599453,15.055629642676216,1,0.2899815594647876,2.783145361871005
U0394,2024-05-17,92,4477119,48664.336956521736,0.13097826086956524,23.195652173913043,16,5,2.833213344056216,15.314490540527059,1,-0.1540139462300546,0.8496072842940353
U0395,2024-05-31,104,6000618,57698.25,0.0125,17.48076923076923,2,5,1.0986122886681096,15.60737318853768,0,1.074552922694572,-0.11165257256975315
U0396,2024-06-02,84,4585091,54584.416666666664,0.004761904761904762,17.845238095238095,0,5,0.0,15.338320728902147,0,0.5542800798917735,-0.0059996149416299965
U0397,2024-05-28,111,3746323,33750.657657657655,0.10810810810810811,22.954954954954953,5,5,1.791759469228055,15.13628565050434,1,0.02601963391512946,1.5813688108014856
U0398,2024-06-01,97,5175819,53358.9587628866,0.02577319587628866,20.329896907216494,1,5,0.6931471805599453,15.459508338669462,0,0.84541291027241,0.2886958119988116
U0399,2024-05-26,92,3835910,41694.67391304348,0.009782608695652175,12.445652173913043,7,5,2.0794415416798357,15.15991751346501,0,-0.44893693799632534,-0.3921327887937227
U0400,2024-05-30,83,3700040,44578.79518072289,0.014457831325301203,16.819277108433734,3,5,1.3862943611198906,15.123854458634138,0,-0.2928184944822049,-0.12992402661002642
U0401,2024-06-01,94,5174323,55045.98936170213,0.005851063829787235,12.127659574468085,1,5,0.6931471805599453,15.4592192605638,0,0.510406466108286,-0.34797337331331935
U0402,2024-05-18,93,4197774,45137.354838709674,0.023655913978494626,13.10752688172043,15,5,2.772588722239781,15.250065180975419,0,-0.41570427243932484,-0.5188280158414857
U0403,2024-05-27,129,17329154,134334.52713178293,0.009689922480620155,29.271317829457363,6,5,1.9459101490553132,16.66790090112621,2,4.7133295372571204,-1.3322020644195167
U0404,2024-05-28,78,5071227,65015.730769230766,0.013461538461538462,11.012820512820513,5,5,1.791759469228055,15.439093555312462,0,0.03564283623034128,-1.0999998088012264
U0405,2024-06-02,96,3892419,40546.03125,0.027083333333333334,4.083333333333333,0,5,0.0,15.174541630134836,0,-0.32369157769953527,0.12185217656182672
U0406,2024-05-29,89,2868141,32226.303370786518,0.15337078651685393,18.314606741573034,4,5,1.6094379124341003,14.869174991330928,1,-1.0666727495738688,1.6410467015518315
U0407,2024-05-31,107,6244277,58357.72897196261,0.006542056074766355,13.953271028037383,2,4,1.0986122886681096,15.647176082368183,0,1.0596024218253006,-0.3036503615732066
U0408,2024-05-29,82,4487147,54721.30487804878,0.1353658536585366,11.134146341463415,4,5,1.6094379124341003,15.316727868590664,1,-0.5117365255248194,0.4551451479587948
U0409,2024-06-02,100,3383233,33832.33,0.154,18.55,0,5,0.0,15.034342614747048,1,-0.2458616464550282,2.2374735109263364
U0410,2024-04-23,71,4649882,65491.295774647886,0.0035211267605633804,16.070422535211268,40,5,3.713572066704308,15.352352615956665,3,-0.3798189846507937,-1.65155081388926
U0411,2024-06-01,93,7626105,82001.12903225806,0.011290322580645162,16.311827956989248,1,5,0.6931471805599453,15.847087919119462,0,1.6483138977693665,-0.7801858185701998
U0412,2024-06-02,96,4628924,48217.958333333336,0.011979166666666666,13.697916666666666,0,5,0.0,15.34783521767865,0,0.4918858825575662,0.19314927589004244
U0413,2024-05-29,92,3171207,34469.641304347824,0.17282608695652174,20.532608695652176,4,5,1.6094379124341003,14.969623145818963,1,-0.7973334417738003,1.900487168693593
U0414,2024-05-28,84,3758199,44740.46428571428,0.007738095238095237,14.821428571428571,5,5,1.791759469228055,15.139450677337189,0,-0.4088579116461138,-0.39935629029301706
U0415,2024-05-31,88,4670556,53074.5,0.02159090909090909,6.011363636363637,2,5,1.0986122886681096,15.356788894481355,0,-0.1746949197674012,-0.6111323499206888
U0416,2024-05-25,77,4139035,53753.7012987013,0.01948051948051948,15.428571428571429,8,5,2.1972245773362196,15.235973468446124,0,-0.35965834024884485,-0.6997053198578826
U0417,2024-05-28,88,1885963,21431.397727272728,0.13295454545454544,25.988636363636363,5,5,1.791759469228055,14.449949653976395,1,-1.438129023626876,2.0517345980414547
U0418,2024-05-19,108,4258835,39433.65740740741,0.16435185185185186,17.685185185185187,14,5,2.70805020110221,15.264506441472237,1,-0.36005503635360747,1.4197579008332024
U0419,2024-05-23,83,5857724,70574.98795180723,0.02108433734939759,20.50602409638554,10,5,2.3978952727983707,15.583271860918288,0,0.6813465288043062,-0.8675453940593971
U0420,2024-05-25,85,2535487,29829.258823529413,0.1476470588235294,16.929411764705883,8,5,2.1972245773362196,14.74589668141169,1,-1.5170571009262035,1.3677844145898972
U0421,2024-03-16,42,2771538,65989.0,0.03571428571428571,14.476190476190476,78,4,4.3694478524670215,14.834913319545263,3,-1.8854792304058086,-1.9136087185588917
U0422,2024-06-02,92,4544827,49400.29347826087,0.02771739130434783,14.054347826086957,0,5,0.0,15.329500441093243,0,0.38235902313019043,0.28188294384091217
U0423,2024-05-27,84,4906719,58413.32142857143,0.019642857142857142,14.726190476190476,6,5,1.9459101490553132,15.406116252103038,0,0.10397060938977623,-0.6874940491422508
U0424,2024-05-15,74,3336663,45090.04054054054,0.15945945945945947,27.04054054054054,18,5,2.9444389791664403,15.020482063422175,1,-0.8821539707800683,1.1420836049861707
U0425,2024-05-28,91,5447707,59864.91208791209,0.024725274725274724,17.516483516483518,5,5,1.791759469228055,15.510705527724566,0,0.5453018441310931,-0.4190013368183379
U0426,2024-06-02,92,5066387,55069.42391304348,0.01032608695652174,7.641304347826087,0,4,0.0,15.438138695635839,0,0.3885750265376129,-0.31657091199865206
U0427,2024-05-26,145,8178879,56406.06206896552,0.002413793103448276,30.310344827586206,7,5,2.0794415416798357,15.91706577988922,2,2.6516983613208724,0.630807257188843
U0428,2024-05-25,92,3225638,35061.282608695656,0.005978260869565218,22.347826086956523,8,5,2.1972245773362196,14.986641628119848,0,-0.36518424383208653,0.15643672240093356
U0429,2024-05-30,99,4038414,40792.06060606061,0.005555555555555556,15.545454545454545,3,4,1.3862943611198906,15.211362846224391,0,0.04121934035739768,0.02625218267615802
U0430,2024-05-19,99,2480578,25056.343434343435,0.13535353535353536,21.22222222222222,14,5,2.70805020110221,14.724002558633748,1,-1.2316626038462801,1.602595128543493
U0431,2024-06-01,86,2347491,27296.406976744187,0.15872093023255815,15.418604651162791,1,5,0.6931471805599453,14.668858082178025,1,-1.3998270800904,1.9565855559881113
U0432,2024-06-01,90,4353508,48372.311111111114,0.1461111111111111,21.08888888888889,1,5,0.6931471805599453,15.286492744550841,1,0.10413422780117343,1.5388021146919506
U0433,2024-02-03,56,2711516,48419.92857142857,0.019642857142857146,19.285714285714285,120,3,4.795790545596741,14.813018814836076,3,-1.80723472464719,-1.4128403791476403
U0434,2024-05-31,87,5905699,67881.59770114943,0.029310344827586206,13.448275862068966,2,5,1.0986122886681096,15.591428544194974,0,0.6774400913003003,-0.5893754006246511
U0435,2024-06-02,77,4305393,55914.194805194806,0.009090909090909092,17.766233766233768,0,5,0.0,15.275379213142775,0,0.34416868024423974,-0.08412792168795254
U0436,2024-05-27,95,3834216,40360.16842105263,0.12842105263157894,9.83157894736842,6,5,1.9459101490553132,15.159475799838447,1,-0.8178144983908454,0.7646468205469497
U0437,2024-06-01,96,5656498,58921.854166666664,0.021875000000000002,12.260416666666666,1,5,0.6931471805599453,15.548315707560876,0,0.6964426255136884,-0.2586476513127914
U0438,2024-05-22,72,4498095,62473.541666666664,0.025694444444444447,20.319444444444443,11,5,2.4849066497880004,15.319164754092673,0,-0.06085914017388259,-0.7879548633688686
U0439,2024-05-26,91,4692099,51561.52747252747,0.025824175824175826,17.373626373626372,7,5,2.0794415416798357,15.361390801401363,0,0.13303134766822852,-0.2915164521991434
U0440,2024-05-28,96,6194816,64529.333333333336,0.011458333333333334,6.84375,5,5,1.791759469228055,15.639223532657493,0,0.46344340592676125,-1.072859557374646
U0441,2024-05-29,92,3156975,34314.94565217391,0.1364130434782609,21.815217391304348,4,5,1.6094379124341003,14.96512516535729,1,-0.6511641397244923,1.6061622784947243
U0442,2024-06-02,104,2271204,21838.5,0.15865384615384615,21.78846153846154,0,4,0.0,14.63582108561787,1,-0.7324526042487701,2.8485115307789086
U0443,2024-05-26,44,2542851,57792.068181818184,0.019318181818181818,24.272727272727273,7,4,2.0794415416798357,14.748796843733045,3,-1.1299402064891333,-0.7238656023773613
U0444,2024-01-19,23,783297,34056.391304347824,0.015217391304347827,14.0,135,5,4.912654885736052,13.57126849005193,3,-4.47562444372794,-1.5770991997289785
U0445,2024-06-02,89,6664520,74882.24719101124,0.11629213483146067,14.853932584269662,0,5,0.0,15.712308641045329,0,1.0693658353748294,0.5111680574423629
U0446,2024-05-19,94,6298457,67004.86170212766,0.018085106382978722,15.638297872340425,14,5,2.70805020110221,15.655815399497916,0,0.6543629878262535,-0.9847816257725017
U0447,2024-05-22,77,4952077,64312.68831168831,0.024675324675324677,15.363636363636363,11,4,2.4849066497880004,15.415317844434151,0,-0.02022776258991328,-1.0040766336328995
U0448,2024-04-18,43,1771151,41189.558139534885,0.002325581395348837,12.023255813953488,45,4,3.828641396489095,14.387140740298287,3,-2.7782834447522156,-1.5377122627121647
U0449,2024-02-03,53,2320074,43774.981132075474,0.01509433962264151,12.830188679245284,120,4,4.795790545596741,14.657110070706175,3,-2.4144575164918245,-1.6490557982013219
U0450,2024-06-02,95,5598683,58933.505263157895,0.01263157894736842,3.4947368421052634,0,5,0.0,15.53804212808855,0,0.45814768267549755,-0.5372811717051169
U0451,2023-09-12,51,2524964,49509.098039215685,0.0196078431372549,14.72549019607843,264,5,5.579729825986222,14.74173775920939,3,-2.3461099110247376,-1.931185088142591
U0452,2024-05-23,93,4614522,49618.51612903226,0.15913978494623657,13.731182795698924,10,5,2.3978952727983707,15.344719061964001,1,-0.47245748992421793,0.8269325858503462
U0453,2024-06-01,84,3209662,38210.26190476191,0.016071428571428573,16.202380952380953,1,4,0.6931471805599453,14.981676505171272,0,-0.4422472137561708,0.25527017266868657
U0454,2023-09-23,56,3207306,57273.32142857143,0.005357142857142858,11.821428571428571,253,4,5.537334267018537,14.980942202188443,3,-1.8863319082523289,-2.334474745175302
U0455,2024-06-01,100,3839838,38398.38,0.14700000000000002,16.29,1,5,0.6931471805599453,15.160940996601612,1,-0.24065309148886607,1.729064743912482
U0456,2024-05-23,92,4962336,53938.434782608696,0.019021739130434784,15.467391304347826,10,5,2.3978952727983707,15.417387357090522,0,0.13166377131788623,-0.5875952032768684
U0457,2024-05-28,47,2290828,48741.02127659575,0.007446808510638297,19.340425531914892,5,5,1.791759469228055,14.644424318754695,3,-1.4890152462742379,-0.7109403339869166
U0458,2023-06-24,35,1703003,48657.22857142857,0.004285714285714286,12.028571428571428,344,4,5.84354441703136,14.34790430843831,3,-3.292685753354605,-2.3934654730191673
U0459,2024-05-31,83,2029207,24448.277108433736,0.12650602409638553,10.843373493975903,2,5,1.0986122886681096,14.52315612710727,1,-1.8914487576967762,1.3710677832163674
U0460,2024-06-01,83,3147468,37921.301204819276,0.026506024096385545,21.457831325301203,1,5,0.6931471805599453,14.96210919576556,0,-0.2903951585114402,0.584969654007007
U0461,2024-05-18,97,6661836,68678.72164948453,0.003608247422680412,13.835051546391753,15,4,2.772588722239781,15.711905830309448,0,0.7628196523661006,-1.2286373664990873
U0462,2024-05-30,94,5156406,54855.382978723406,0.014361702127659576,18.882978723404257,3,5,1.3862943611198906,15.45575057708643,0,0.6220229773261603,-0.17308395830206413
U0463,2024-05-16,73,4263915,58409.79452054795,0.021232876712328767,6.63013698630137,17,4,2.8903717578961645,15.26569854482139,0,-0.8589666752241296,-1.4459918484219174
U0464,2024-05-11,96,2452164,25543.375,0.14114583333333333,11.260416666666666,22,5,3.1354942159291497,14.71248186578076,1,-1.8445176899073537,1.0364215499540992
U0465,2024-06-01,90,6467349,71859.43333333333,0.003333333333333334,22.755555555555556,1,5,0.6931471805599453,15.682276999885847,0,1.4928902215943776,-0.3687097220908717
U0466,2024-05-31,108,6024034,55778.09259259259,0.006944444444444444,14.953703703703704,2,5,1.0986122886681096,15.61126785853795,0,1.0301442186595482,-0.17768807609896284
U0467,2024-01-04,66,3255726,49329.181818181816,0.012878787878787878,9.696969696969697,150,5,5.017279836814924,14.995926157380516,3,-1.8147023761949477,-1.8864772475399936
U0468,2024-05-23,93,4614695,49620.37634408602,0.016129032258064516,9.698924731182796,10,5,2.3978952727983707,15.344756551593411,0,-0.2621887574197351,-0.7466009239159556
U0469,2024-05-30,136,8777351,64539.345588235294,0.014338235294117646,26.154411764705884,3,5,1.3862943611198906,15.987685325589492,2,2.6441825535627226,0.45060923720110135
U0470,2024-06-01,87,4379986,50344.666666666664,0.15862068965517243,19.666666666666668,1,5,0.6931471805599453,15.292556314311694,1,-0.009040361398243829,1.5100868704951427
U0471,2024-06-02,118,18466864,156498.84745762713,0.001694915254237288,28.89830508474576,0,5,0.0,16.73148860306393,2,5.434043829165645,-1.466638780490032
U0472,2024-06-02,121,8143907,67305.01652892563,0.0024793388429752063,21.40495867768595,0,5,0.0,15.912780721048515,2,2.4238652676877908,0.28023525147619976
U0473,2024-05-30,104,3681744,35401.38461538462,0.14134615384615384,13.173076923076923,3,5,1.3862943611198906,15.118897382537646,1,-0.5380652427140956,1.4604924687905827
U0474,2024-06-02,91,2564884,28185.53846153846,0.12197802197802197,15.912087912087912,0,5,0.0,14.757424201273928,1,-0.8995036189231896,1.864400665316018
U0475,2024-05-21,108,4632949,42897.67592592593,0.12037037037037036,15.00925925925926,12,5,2.5649493574615367,15.348704372197231,1,-0.15973666499037842,0.8215097487935578
U0476,2024-06-01,111,5773800,52016.21621621621,0.13468468468468467,10.972972972972974,1,5,0.6931471805599453,15.568841173768694,1,0.5395297102970701,1.1514731400082219
U0477,2024-05-21,96,7322535,76276.40625,0.010937500000000001,29.166666666666668,12,5,2.5649493574615367,15.806467274025644,2,1.7000490492546847,-0.6131770151852992
U0478,2024-06-01,87,6411812,73698.98850574713,0.01896551724137931,8.413793103448276,1,5,0.6931471805599453,15.673652628218928,0,0.7868968489772022,-0.9297114590392271
U0479,2024-06-02,99,7643332,77205.37373737374,0.016666666666666666,10.828282828282829,0,5,0.0,15.849344322554986,0,1.5806686194748099,-0.5699680294056528
U0480,2024-02-13,58,2530040,43621.379310344826,0.01982758620689655,14.96551724137931,110,4,4.709530201312334,14.743746066105992,3,-2.111569781192572,-1.4274796615564014
U0481,2024-05-26,92,2277685,24757.445652173912,0.18695652173913044,7.510869565217392,7,5,2.0794415416798357,14.638670573277718,1,-2.0855309356757212,1.6150336369846765
U0482,2024-05-30,77,3034376,39407.48051948052,0.016883116883116885,18.714285714285715,3,5,1.3862943611198906,14.925516689575925,0,-0.6773226932293906,0.046674250528171146
U0483,2024-05-31,130,7816842,60129.553846153845,0.006923076923076923,32.33076923076923,2,5,1.0986122886681096,15.871791322569406,2,2.647137693080111,0.7672808711689746
U0484,2024-05-24,88,4222155,47979.03409090909,0.15681818181818183,24.136363636363637,9,5,2.302585092994046,15.255856456020915,1,-0.2323916457115959,1.2736434184795378
U0485,2024-05-27,82,7332467,89420.32926829268,0.020121951219512196,17.658536585365855,6,5,1.9459101490553132,15.807822715691932,0,1.2770158831182314,-1.3237550009454957
U0486,2024-03-22,82,3595293,43845.03658536585,0.020731707317073172,8.573170731707316,72,5,4.290459441148391,15.095136326043809,3,-1.3799337002008056,-1.3087693371119171
U0487,2024-05-31,104,4761922,45787.71153846154,0.0875,14.403846153846153,2,5,1.0986122886681096,15.376162136221607,1,0.2306193272573444,0.7918736315848424
U0488,2023-04-03,26,1150469,44248.807692307695,0.01346153846153846,19.23076923076923,426,4,6.056784013228625,13.955681112498286,3,-3.782171819342617,-1.9847474585133416
U0489,2024-05-24,73,3211284,43990.191780821915,0.01917808219178082,3.7260273972602738,9,4,2.302585092994046,14.982181726529396,0,-1.4683853930273663,-1.0420464033038157
U0490,2024-05-30,87,3909780,44940.0,0.16494252873563217,16.24137931034483,3,5,1.3862943611198906,15.178991920162739,1,-0.5686225494874547,1.3518003651388706
U0491,2024-06-02,113,3370237,29825.106194690266,0.13495575221238937,18.734513274336283,0,5,0.0,15.030493922980249,1,0.005723319306557542,2.3442813053597944
U0492,2024-05-31,124,12152994,98008.01612903226,0.020161290322580645,34.36290322580645,2,5,1.0986122886681096,16.313086199431805,2,3.8453883768393924,0.004489806175294105
U0493,2024-05-25,105,11700882,111436.97142857143,0.016666666666666666,8.99047619047619,8,5,2.1972245773362196,16.27517486700573,2,2.3255881328586763,-2.0362455240700044
U0494,2024-06-01,99,3282316,33154.707070707074,0.15555555555555556,11.01010101010101,1,5,0.6931471805599453,15.004060133414585,1,-0.8024247704833872,1.7161223415617763
U0495,2023-06-29,47,3003268,63899.31914893617,0.005319148936170213,7.638297872340425,339,5,5.8289456176102075,14.915211920043257,3,-2.267240230446294,-2.8607663143061353
U0496,2024-05-19,143,10686748,74732.5034965035,0.018531468531468535,23.902097902097903,14,5,2.70805020110221,16.184515120752323,2,2.824781827443912,-0.16317524104335487
U0497,2024-06-02,90,2888456,32093.955555555556,0.1527777777777778,26.844444444444445,0,4,0.0,14.876233007473298,1,-0.31045800430880355,2.51756491381256
U0498,2023-12-02,24,1859937,77497.375,0.008333333333333333,6.791666666666667,183,5,5.214935757608986,14.436053711800483,3,-2.9444839955012667,-3.166090530535022
U0499,2024-05-25,136,11552273,84943.18382352941,0.0033088235294117647,18.941176470588236,8,5,2.1972245773362196,16.262392858670022,2,2.9082456562917445,-0.7114693885189329
U0500,2024-05-26,107,8995225,84067.52336448598,0.004672897196261682,11.626168224299066,7,5,2.0794415416798357,16.012204550120625,0,1.6862036291614828,-1.345563753405804
U0501,2024-05-29,91,8028499,88225.26373626373,0.023626373626373626,8.868131868131869,4,5,1.6094379124341003,15.898508268971877,0,1.229757246981569,-1.437805636708836
U0502,2023-05-26,27,1317621,48800.77777777778,0.007407407407407408,10.185185185185185,373,4,5.924255797414532,14.091339154731068,3,-3.862590547216971,-2.518725125645355
U0503,2024-05-30,88,5537119,62921.806818181816,0.015340909090909093,10.545454545454545,3,5,1.3862943611198906,15.52698506795603,0,0.3718074314532175,-0.8073888181734823
U0504,2024-06-02,102,1926384,18886.117647058825,0.12549019607843137,26.862745098039216,0,5,0.0,14.471155747521474,1,-0.7128376754404887,2.826334032447682
U0505,2024-05-31,84,2672810,31819.166666666668,0.13154761904761905,27.642857142857142,2,5,1.0986122886681096,14.798641285550486,1,-0.6833586658366486,1.9463318226157258
U0506,2024-05-23,87,4023383,46245.7816091954,0.03333333333333333,22.850574712643677,10,5,2.3978952727983707,15.207633897532608,0,-0.08778185136019948,0.01635141963068303
U0507,2024-06-01,88,7921032,90011.72727272728,0.023863636363636365,8.556818181818182,1,5,0.6931471805599453,15.885032184578376,0,1.3741390626295693,-1.2487036103800557
U0508,2024-06-02,56,2499753,44638.44642857143,0.010714285714285714,3.5,0,5,0.0,14.731702884996832,0,-1.585574991863185,-0.6364716721719801
